src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time,protocol,src_port,dst_port,pkt_count,byte_count,duration
C2012$@DOM3,SYSTEM@C2012,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
C4388,C457,auth,Kerberos,Network,LogOn,Success,147418.0,1,147418.0,,,,,,,
C4388$@DOM1,C4388$@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147425.0,,,,,,
C5227,C625,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147473.0,,,,,,
C5227$@DOM1,C5227$@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,4,147418.0,147477.0,,,,,,
C5362,C625,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147473.0,,,,,,
C5362$@DOM1,C5362$@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,4,147418.0,147478.0,,,,,,
C5410,C1065,auth,Kerberos,Network,LogOn,Success,147418.0,1,147418.0,,,,,,,
C5410$@DOM1,C5410$@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147425.0,,,,,,
C588,C588,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
C588$@DOM1,SYSTEM@C588,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
C6480,C529,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147452.0,,,,,,
C6480$@DOM1,C6480$@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,4,147418.0,147462.0,,,,,,
C7310,C528,auth,?,?,TGS,Success,147418.0,3,147418.0,147462.0,,,,,,
C7310$@DOM1,C7310$@DOM1,auth,?,?,TGS,Success,147418.0,10,147418.0,147474.0,,,,,,
C7310,C7310,auth,?,?,TGT,Success,147418.0,3,147418.0,147509.0,,,,,,
C7310,TGT,auth,?,?,TGS,Success,147418.0,1,147418.0,,,,,,,
C17688,C17688,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
NETWORK SERVICE@C17688,NETWORK SERVICE@C17688,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
C6041,C6041,auth,Negotiate,Service,LogOn,Success,147418.0,2,147418.0,147428.0,,,,,,
NETWORK SERVICE@C6041,NETWORK SERVICE@C6041,auth,Negotiate,Service,LogOn,Success,147418.0,1,147418.0,,,,,,,
C11661,C457,auth,Kerberos,Network,LogOn,Success,147418.0,1,147418.0,,,,,,,
C1025,C1025,auth,?,Network,LogOff,Success,147418.0,4,147418.0,147430.0,,,,,,
C16841,C625,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147473.0,,,,,,
U5239@DOM1,C12570$@DOM1,auth,?,?,AuthMap,Success,147418.0,1,147418.0,,,,,,,
C13333,C625,auth,Kerberos,Network,LogOn,Success,147418.0,2,147418.0,147473.0,,,,,,
U5783@DOM1,U5783@DOM1,auth,Kerberos,Network,LogOn,Success,147418.0,4,147418.0,147473.0,,,,,,
C2313,C2313,auth,?,Network,LogOff,Success,147418.0,2,147418.0,147418.0,,,,,,
C5678,C467,auth,NTLM,Network,LogOn,Success,147419.0,1,147419.0,,,,,,,
C636,C467,auth,NTLM,Network,LogOn,Success,147419.0,2,147419.0,147448.0,,,,,,
C2236$@DOM1,C2236$@DOM1,auth,?,Network,LogOff,Success,147419.0,1,147419.0,,,,,,,
C5172,C467,auth,Kerberos,Network,LogOn,Success,147419.0,1,147419.0,,,,,,,
C5172$@DOM1,C5172$@DOM1,auth,Kerberos,Network,LogOn,Success,147419.0,2,147419.0,147430.0,,,,,,
C623,C467,auth,Kerberos,Network,LogOn,Success,147419.0,1,147419.0,,,,,,,
C623$@DOM1,C623$@DOM1,auth,Kerberos,Network,LogOn,Success,147419.0,3,147419.0,147461.0,,,,,,
C979,C585,auth,Kerberos,Network,LogOn,Success,147419.0,3,147419.0,147502.0,,,,,,
U1763@DOM1,U1763@DOM1,auth,Kerberos,Network,LogOn,Success,147419.0,13,147419.0,147478.0,,,,,,
C6041,C612,auth,Kerberos,Network,LogOn,Success,147419.0,3,147419.0,147443.0,,,,,,
U2001@DOM1,U2001@DOM1,auth,Kerberos,Network,LogOn,Success,147419.0,14,147419.0,147473.0,,,,,,
C7750,C528,auth,Kerberos,Network,LogOn,Success,147419.0,1,147419.0,,,,,,,
U2787@DOM1,U2787@DOM1,auth,Kerberos,Network,LogOn,Success,147419.0,2,147419.0,147431.0,,,,,,
C11893,C11893,auth,?,?,AuthMap,Success,147419.0,1,147419.0,,,,,,,
U4842@DOM1,U4842@DOM1,auth,?,?,AuthMap,Success,147419.0,3,147419.0,147420.0,,,,,,
C13136,C585,auth,Kerberos,Network,LogOn,Success,147419.0,3,147419.0,147509.0,,,,,,
C3287,C3287,auth,?,Network,LogOff,Success,147419.0,2,147419.0,147419.0,,,,,,
C13657,C586,auth,NTLM,Network,LogOn,Success,147420.0,4,147420.0,147436.0,,,,,,
C646,C586,auth,NTLM,Network,LogOn,Success,147420.0,2,147420.0,147420.0,,,,,,
C1549,C625,auth,NTLM,Network,LogOn,Success,147420.0,2,147420.0,147473.0,,,,,,
C10340,C10340,auth,?,?,TGS,Success,147420.0,3,147420.0,147454.0,,,,,,
C1798,C10340,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C10719,C10719,auth,Negotiate,Unlock,LogOn,Success,147420.0,5,147420.0,147420.0,,,,,,
C10719$@DOM1,U4373@DOM1,auth,Negotiate,Unlock,LogOn,Success,147420.0,2,147420.0,147420.0,,,,,,
C1521,C10719,auth,Negotiate,Unlock,LogOn,Success,147420.0,1,147420.0,,,,,,,
C1339,C529,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147454.0,,,,,,
C1339$@DOM1,C1339$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,4,147420.0,147466.0,,,,,,
C13657$@DOM1,C13657$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147436.0,,,,,,
C13853,C13853,auth,?,?,AuthMap,Success,147420.0,5,147420.0,147421.0,,,,,,
C13853$@DOM1,C13853$@DOM1,auth,?,?,AuthMap,Success,147420.0,8,147420.0,147421.0,,,,,,
C1492,C467,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147449.0,,,,,,
C1492$@DOM1,C1492$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147449.0,,,,,,
C15438,C467,auth,?,?,TGS,Success,147420.0,2,147420.0,147420.0,,,,,,
C15438$@DOM1,C15438$@DOM1,auth,?,?,TGS,Success,147420.0,3,147420.0,147433.0,,,,,,
C15914,C528,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147291.0,,,,,,
C15914$@DOM1,C15914$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147427.0,,,,,,
C17596,C17596,auth,Negotiate,Service,LogOn,Success,147420.0,1,147420.0,,,,,,,
C17596$@DOM1,SYSTEM@C17596,auth,Negotiate,Service,LogOn,Success,147420.0,1,147420.0,,,,,,,
C2567,C467,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147449.0,,,,,,
C2567$@DOM1,C2567$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,17,147420.0,147464.0,,,,,,
C2567,C529,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147454.0,,,,,,
C2567,C586,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147438.0,,,,,,
C3420,C467,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C3420$@DOM1,C3420$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147433.0,,,,,,
C5192,C1065,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C5192$@DOM1,C5192$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147430.0,,,,,,
C5222,C1065,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C5222$@DOM1,C5222$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147431.0,,,,,,
C5234,C1065,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C5234$@DOM1,C5234$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147431.0,,,,,,
C5243,C625,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147474.0,,,,,,
C5242$@DOM1,C5242$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,4,147420.0,147477.0,,,,,,
C551,C1065,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
C551$@DOM1,C551$@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147444.0,,,,,,
C561$@DOM1,SYSTEM@C561,auth,Negotiate,NewCredentials,LogOn,Success,147420.0,1,147420.0,,,,,,,
C4698,C528,auth,Kerberos,Network,LogOn,Success,147420.0,1,147420.0,,,,,,,
U1165@DOM1,U1165@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147424.0,,,,,,
C11661,C586,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147438.0,,,,,,
C11781,C11781,auth,?,?,TGS,Success,147420.0,4,147420.0,147474.0,,,,,,
U1513@DOM1,U1513@DOM1,auth,?,?,TGS,Success,147420.0,4,147420.0,147474.0,,,,,,
C6041,C625,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147473.0,,,,,,
C6257,C586,auth,Kerberos,Network,LogOn,Success,147420.0,3,147420.0,147443.0,,,,,,
U42@DOM1,SYSTEM@C561,auth,?,?,AuthMap,Success,147420.0,1,147420.0,,,,,,,
C10876,C2327,auth,?,?,TGS,Success,147420.0,2,147420.0,147474.0,,,,,,
U4373@DOM1,C10719$@DOM1,auth,?,?,AuthMap,Success,147420.0,1,147420.0,,,,,,,
U4373@DOM1,U4373@DOM1,auth,?,?,TGS,Success,147420.0,7,147420.0,147496.0,,,,,,
C11893,C1065,auth,Kerberos,Network,LogOn,Success,147420.0,5,147420.0,147408.0,,,,,,
C2051,C625,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147473.0,,,,,,
U4860@DOM1,U4860@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,4,147420.0,147473.0,,,,,,
C13892,C467,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147449.0,,,,,,
U6132@DOM1,U6132@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,4,147420.0,147449.0,,,,,,
C14283,C625,auth,Kerberos,Network,LogOn,Success,147420.0,2,147420.0,147474.0,,,,,,
C15141,C625,auth,Kerberos,Network,LogOn,Success,147420.0,4,147420.0,147474.0,,,,,,
U6787@DOM1,U6787@DOM1,auth,Kerberos,Network,LogOn,Success,147420.0,21,147420.0,147478.0,,,,,,
C15068,C15068,auth,?,Network,LogOff,Success,147421.0,1,147421.0,,,,,,,
ANONYMOUS LOGON@C15068,ANONYMOUS LOGON@C15068,auth,?,Network,LogOff,Success,147421.0,1,147421.0,,,,,,,
C10618,C586,auth,NTLM,Network,LogOn,Success,147421.0,2,147421.0,147421.0,,,,,,
C11775,C586,auth,NTLM,Network,LogOn,Success,147421.0,4,147421.0,147440.0,,,,,,
C13755,C586,auth,NTLM,Network,LogOn,Success,147421.0,4,147421.0,147440.0,,,,,,
C8849,C586,auth,NTLM,Network,LogOn,Success,147421.0,4,147421.0,147439.0,,,,,,
C10618$@DOM1,C10618$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,7,147421.0,147474.0,,,,,,
C11171,C528,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
C11220$@DOM1,SYSTEM@C11220,auth,Negotiate,Service,LogOn,Success,147421.0,1,147421.0,,,,,,,
C11775$@DOM1,C11775$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,3,147421.0,147440.0,,,,,,
C13853,C528,auth,?,?,TGS,Success,147421.0,2,147421.0,147421.0,,,,,,
C1444,C1065,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
C1798,C2567,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
C2567,C2567,auth,?,Network,LogOff,Success,147421.0,2,147421.0,147443.0,,,,,,
C282,C467,auth,NTLM,Network,LogOn,Success,147421.0,5,147421.0,147450.0,,,,,,
C282$@DOM1,C282$@DOM1,auth,NTLM,Network,LogOn,Success,147421.0,3,147421.0,147450.0,,,,,,
C6493,C528,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
C6493$@DOM1,C6493$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147431.0,,,,,,
C7581,C7581,auth,Kerberos,Network,LogOn,Success,147421.0,4,147421.0,147436.0,,,,,,
C7581$@DOM1,C7581$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,18,147421.0,147484.0,,,,,,
C871,C529,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147455.0,,,,,,
C871$@DOM1,C871$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,4,147421.0,147466.0,,,,,,
C8849$@DOM1,C8849$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,3,147421.0,147439.0,,,,,,
C9353,C612,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147425.0,,,,,,
C9353$@DOM1,C9353$@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,5,147421.0,147439.0,,,,,,
C9668$@DOM1,C9668$@DOM1,auth,?,Network,LogOff,Success,147421.0,28,147421.0,147482.0,,,,,,
C10230,C586,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147440.0,,,,,,
C10230,C625,auth,?,?,TGS,Success,147421.0,6,147421.0,147474.0,,,,,,
C1832,C1152,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
C9,C528,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147422.0,,,,,,
U529@DOM1,U529@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,3,147421.0,147455.0,,,,,,
C3541,C1065,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147422.0,,,,,,
U572@DOM1,U572@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,28,147421.0,147485.0,,,,,,
C3541,C467,auth,?,?,TGS,Success,147421.0,7,147421.0,147451.0,,,,,,
C3541,C625,auth,?,?,TGS,Success,147421.0,5,147421.0,147475.0,,,,,,
C3541,TGT,auth,?,?,TGS,Success,147421.0,1,147421.0,,,,,,,
C282,C282,auth,?,?,TGT,Success,147421.0,1,147421.0,,,,,,,
U597@DOM1,U597@DOM1,auth,?,?,TGT,Success,147421.0,25,147421.0,147460.0,,,,,,
C282,C528,auth,?,?,TGS,Success,147421.0,5,147421.0,147637.0,,,,,,
C282,C586,auth,?,?,TGS,Success,147421.0,10,147421.0,147400.0,,,,,,
C282,C612,auth,?,?,TGS,Success,147421.0,4,147421.0,147439.0,,,,,,
C282,TGT,auth,?,?,TGS,Success,147421.0,2,147421.0,147440.0,,,,,,
C448,C448,auth,?,Network,LogOff,Success,147421.0,1,147421.0,,,,,,,
U6211@DOM1,U6211@DOM1,auth,?,Network,LogOff,Success,147421.0,1,147421.0,,,,,,,
C14775,C457,auth,Kerberos,Network,LogOn,Success,147421.0,1,147421.0,,,,,,,
U6587@DOM1,U6587@DOM1,auth,Kerberos,Network,LogOn,Success,147421.0,6,147421.0,147446.0,,,,,,
C1786,C1786,auth,?,Network,LogOff,Success,147421.0,4,147421.0,147480.0,,,,,,
C15141,C457,auth,Kerberos,Network,LogOn,Success,147421.0,2,147421.0,147443.0,,,,,,
C15141,C467,auth,Kerberos,Network,LogOn,Success,147421.0,3,147421.0,147450.0,,,,,,
C4310,C4310,auth,?,Network,LogOff,Success,147422.0,2,147422.0,147480.0,,,,,,
ANONYMOUS LOGON@C4310,ANONYMOUS LOGON@C4310,auth,?,Network,LogOff,Success,147422.0,2,147422.0,147480.0,,,,,,
C10386,C586,auth,NTLM,Network,LogOn,Success,147422.0,2,147422.0,147422.0,,,,,,
C14163,C586,auth,NTLM,Network,LogOn,Success,147422.0,2,147422.0,147422.0,,,,,,
C10230,C612,auth,NTLM,Network,LogOn,Success,147422.0,2,147422.0,147425.0,,,,,,
C15491,C612,auth,NTLM,Network,LogOn,Success,147422.0,2,147422.0,147426.0,,,,,,
C7581,C612,auth,NTLM,Network,LogOn,Success,147422.0,2,147422.0,147426.0,,,,,,
C101,C625,auth,Kerberos,Network,LogOn,Success,147422.0,6,147422.0,147489.0,,,,,,
C10230$@DOM1,C10230$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147478.0,,,,,,
C10267,C625,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147474.0,,,,,,
C10267$@DOM1,C10267$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147476.0,,,,,,
C10386$@DOM1,C10386$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,3,147422.0,147452.0,,,,,,
C10551,C10551,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147427.0,,,,,,
C10618,C10618,auth,?,?,TGT,Success,147422.0,2,147422.0,147474.0,,,,,,
C10618,TGT,auth,?,?,TGS,Success,147422.0,2,147422.0,147474.0,,,,,,
C12328,C467,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
C12328$@DOM1,C12328$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147435.0,,,,,,
C1350,C529,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147455.0,,,,,,
C1350$@DOM1,C1350$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147466.0,,,,,,
C13633,C529,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147456.0,,,,,,
C13633$@DOM1,C13633$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,7,147422.0,147464.0,,,,,,
C14163$@DOM1,C14163$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147437.0,,,,,,
C15205,C457,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
C15205$@DOM1,C15205$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147434.0,,,,,,
C15775,C467,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
C15775$@DOM1,C15775$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,3,147422.0,147462.0,,,,,,
C170,C625,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147474.0,,,,,,
C170$@DOM1,C170$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147478.0,,,,,,
C17459,C586,auth,Kerberos,Network,LogOn,Success,147422.0,11,147422.0,147528.0,,,,,,
C17459$@DOM1,C17459$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,3,147422.0,147453.0,,,,,,
C489,C612,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147425.0,,,,,,
C489$@DOM1,C489$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,3,147422.0,147433.0,,,,,,
C6449,C625,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147474.0,,,,,,
C6449$@DOM1,C6449$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147477.0,,,,,,
C7328,C528,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147490.0,,,,,,
C7328$@DOM1,C7328$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147431.0,,,,,,
C758,C758,auth,?,?,TGS,Success,147422.0,1,147422.0,,,,,,,
C758$@DOM1,C758$@DOM1,auth,?,?,TGS,Success,147422.0,1,147422.0,,,,,,,
C7581,C1640,auth,?,?,TGS,Success,147422.0,1,147422.0,,,,,,,
C7581,C625,auth,?,?,TGS,Success,147422.0,4,147422.0,147474.0,,,,,,
C825,C625,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147474.0,,,,,,
C825$@DOM1,C825$@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,6,147422.0,147479.0,,,,,,
C1798,C9668,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
C9668,C612,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147425.0,,,,,,
C9668,C625,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147475.0,,,,,,
C9668,C9668,auth,?,?,TGS,Success,147422.0,3,147422.0,147474.0,,,,,,
C5654,C5654,auth,Negotiate,Service,LogOn,Success,147422.0,3,147422.0,147475.0,,,,,,
NETWORK SERVICE@C5654,NETWORK SERVICE@C5654,auth,Negotiate,Service,LogOn,Success,147422.0,3,147422.0,147475.0,,,,,,
C8086,C467,auth,?,?,TGS,Success,147422.0,8,147422.0,147456.0,,,,,,
U2932@DOM1,U2932@DOM1,auth,?,?,TGS,Success,147422.0,29,147422.0,147490.0,,,,,,
C10445,C2327,auth,?,?,TGS,Success,147422.0,3,147422.0,147435.0,,,,,,
C3801,C528,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147423.0,,,,,,
U5059@DOM1,U5059@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,7,147422.0,147489.0,,,,,,
C12578,C528,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
U5452@DOM1,U5452@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147455.0,,,,,,
C13266,C13266,auth,?,?,TGS,Success,147422.0,2,147422.0,147422.0,,,,,,
C14068,C1877,auth,?,?,TGS,Success,147422.0,1,147422.0,,,,,,,
U6297@DOM1,U6297@DOM1,auth,?,?,TGS,Success,147422.0,2,147422.0,147422.0,,,,,,
C14068,C585,auth,?,?,TGS,Success,147422.0,1,147422.0,,,,,,,
C2707,C2707,auth,?,Network,LogOff,Success,147422.0,6,147422.0,147472.0,,,,,,
C15366,C3173,auth,Kerberos,Network,LogOn,Success,147422.0,4,147422.0,147495.0,,,,,,
U6920@DOM1,U6920@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,6,147422.0,147507.0,,,,,,
C276,C586,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147430.0,,,,,,
U7275@DOM1,U7275@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,17,147422.0,147479.0,,,,,,
C17338,C528,auth,Kerberos,Network,LogOn,Success,147422.0,1,147422.0,,,,,,,
U8010@DOM1,U8010@DOM1,auth,Kerberos,Network,LogOn,Success,147422.0,2,147422.0,147422.0,,,,,,
C1522,C612,auth,?,?,TGS,Success,147422.0,5,147422.0,147456.0,,,,,,
U886@DOM1,U886@DOM1,auth,?,?,TGS,Success,147422.0,25,147422.0,147488.0,,,,,,
C11787,C586,auth,NTLM,Network,LogOn,Success,147423.0,2,147423.0,147423.0,,,,,,
C14231,C586,auth,NTLM,Network,LogOn,Success,147423.0,3,147423.0,147424.0,,,,,,
C6596,C586,auth,NTLM,Network,LogOn,Success,147423.0,2,147423.0,147424.0,,,,,,
C10551,C1065,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C11194,C457,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C11194$@DOM1,C11194$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147437.0,,,,,,
C1131,C1131,auth,Negotiate,Service,LogOn,Success,147423.0,1,147423.0,,,,,,,
C1131$@DOM1,SYSTEM@C1131,auth,Negotiate,Service,LogOn,Success,147423.0,1,147423.0,,,,,,,
C11787$@DOM1,C11787$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147437.0,,,,,,
C13426,C1065,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C13426$@DOM1,C13426$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147443.0,,,,,,
C1521,C14001,auth,Negotiate,Unlock,LogOn,Success,147423.0,1,147423.0,,,,,,,
C14001$@DOM1,U6110@DOM1,auth,Negotiate,Unlock,LogOn,Success,147423.0,2,147423.0,147425.0,,,,,,
C14132,C467,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147452.0,,,,,,
C14132$@DOM1,C14132$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147452.0,,,,,,
C1522,C528,auth,NTLM,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C1522$@DOM1,C1522$@DOM1,auth,NTLM,Network,LogOn,Success,147423.0,2,147423.0,147437.0,,,,,,
C15303,C528,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147296.0,,,,,,
C15303$@DOM1,C15303$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147432.0,,,,,,
C15520,C15520,auth,?,Network,LogOff,Success,147423.0,2,147423.0,147423.0,,,,,,
C1658,C1065,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C1658$@DOM1,C1658$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147475.0,,,,,,
C17076,C467,auth,Kerberos,Network,LogOn,Success,147423.0,5,147423.0,147511.0,,,,,,
C17076$@DOM1,C17076$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,8,147423.0,147464.0,,,,,,
C218,C457,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C218$@DOM1,C218$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147434.0,,,,,,
C2189,C612,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147426.0,,,,,,
C2189$@DOM1,C2189$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147434.0,,,,,,
C256,C467,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C256$@DOM1,C256$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147468.0,,,,,,
C260,C612,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147426.0,,,,,,
C322,C528,auth,Kerberos,Network,LogOn,Success,147423.0,1,147423.0,,,,,,,
C3697$@DOM1,C3697$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147434.0,,,,,,
C3888,C3888,auth,?,?,TGT,Success,147423.0,1,147423.0,,,,,,,
C3888$@DOM1,C3888$@DOM1,auth,?,?,TGT,Success,147423.0,6,147423.0,147462.0,,,,,,
C3888,C528,auth,?,?,TGS,Success,147423.0,3,147423.0,147450.0,,,,,,
C5198,C529,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147456.0,,,,,,
C5198$@DOM1,C5198$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,4,147423.0,147465.0,,,,,,
C5218,C457,auth,?,?,TGS,Success,147423.0,2,147423.0,147423.0,,,,,,
C5218$@DOM1,C5218$@DOM1,auth,?,?,TGS,Success,147423.0,4,147423.0,147434.0,,,,,,
C5218,TGT,auth,?,?,TGS,Success,147423.0,1,147423.0,,,,,,,
C5220,C1065,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147424.0,,,,,,
C5220$@DOM1,C5220$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,4,147423.0,147434.0,,,,,,
C5229,C612,auth,Kerberos,Network,LogOn,Success,147423.0,2,147423.0,147426.0,,,,,,
C5229$@DOM1,C5229$@DOM1,auth,Kerberos,Network,LogOn,Success,147423.0,3,147423.0,147434.0,,,,,,
