src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time
C1520$@DOM1,C1520$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147365.0
C15495,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C15495$@DOM1,C15495$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147354.0
C1554,C612,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147379.0
C1592,C529,auth,NTLM,Network,LogOn,Success,147351.0,2,147351.0,147405.0
C1618,C457,auth,Kerberos,Network,LogOn,Success,147351.0,5,147351.0,147484.0
C16518,C467,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C16518$@DOM1,C16518$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147362.0
C16878,C467,auth,NTLM,Network,LogOn,Success,147351.0,1,147351.0,
C16878$@DOM1,C16878$@DOM1,auth,NTLM,Network,LogOn,Success,147351.0,5,147351.0,147390.0
C17479,C17479,auth,Kerberos,Network,LogOn,Success,147351.0,3,147351.0,147356.0
C17479$@DOM1,C17479$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,23,147351.0,147406.0
C17479,C529,auth,Kerberos,Network,LogOn,Success,147351.0,3,147351.0,147405.0
C1968,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C1854,TGT,auth,?,?,TGS,Success,147351.0,1,147351.0,
C3066,C457,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C3066,C612,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147378.0
C3682$@DOM1,C3682$@DOM1,auth,?,Network,LogOff,Success,147351.0,2,147351.0,147351.0
C3682,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C493,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C493$@DOM1,C493$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147354.0
C5489,C457,auth,Kerberos,Network,LogOn,Success,147351.0,3,147351.0,147390.0
C5489$@DOM1,C5489$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,47,147351.0,147412.0
C5489,C467,auth,Kerberos,Network,LogOn,Success,147351.0,3,147351.0,147390.0
C5489,C529,auth,Kerberos,Network,LogOn,Success,147351.0,4,147351.0,147405.0
C553,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C6863,C467,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C6863$@DOM1,C6863$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147362.0
C15087,C15087,auth,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,Network,LogOn,Fail,147351.0,5,147351.0,147506.0
C7298$@DOM1,C7298$@DOM1,auth,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,Network,LogOn,Fail,147351.0,24,147351.0,147510.0
C5306,C5306,auth,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,Network,LogOn,Fail,147351.0,5,147351.0,147506.0
C762,C528,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147447.0
C762$@DOM1,C762$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,4,147351.0,147460.0
C8728,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
C8728$@DOM1,C8728$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147354.0
C952,C528,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147447.0
C952$@DOM1,C952$@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,4,147351.0,147460.0
C13542,C13542,auth,Negotiate,Service,LogOn,Success,147351.0,2,147351.0,147376.0
NETWORK SERVICE@C13542,NETWORK SERVICE@C13542,auth,Negotiate,Service,LogOn,Success,147351.0,1,147351.0,
C14366,C14366,auth,Negotiate,Service,LogOn,Success,147351.0,4,147351.0,147466.0
NETWORK SERVICE@C14366,NETWORK SERVICE@C14366,auth,Negotiate,Service,LogOn,Success,147351.0,1,147351.0,
C2493,C2493,auth,Negotiate,Service,LogOn,Success,147351.0,3,147351.0,147509.0
NETWORK SERVICE@C2493,NETWORK SERVICE@C2493,auth,Negotiate,Service,LogOn,Success,147351.0,1,147351.0,
C6045,C2327,auth,?,?,TGS,Success,147351.0,2,147351.0,147405.0
U1927@DOM1,U1927@DOM1,auth,?,?,TGS,Success,147351.0,2,147351.0,147405.0
C477,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
U296@DOM1,U296@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,10,147351.0,147399.0
C8076,C10,auth,NTLM,Network,LogOn,Success,147351.0,1,147351.0,
C10499,C2106,auth,Kerberos,Network,LogOn,Success,147351.0,1,147351.0,
U4107@DOM1,U4107@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147351.0
C1173,C1173,auth,?,Network,LogOff,Success,147351.0,6,147351.0,147465.0
C728,C549,auth,NTLM,Network,LogOn,Success,147351.0,1,147351.0,
C12699,C1877,auth,?,?,TGS,Success,147351.0,2,147351.0,147379.0
C12699,C2553,auth,?,?,TGS,Success,147351.0,2,147351.0,147379.0
C12699,C743,auth,?,?,TGS,Success,147351.0,4,147351.0,147379.0
C13542,C529,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147405.0
C16545,C529,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147405.0
U7584@DOM1,U7584@DOM1,auth,Kerberos,Network,LogOn,Success,147351.0,13,147351.0,147475.0
C16878,C457,auth,Kerberos,Network,LogOn,Success,147351.0,2,147351.0,147353.0
C13218,C528,auth,NTLM,Network,LogOn,Success,147352.0,2,147352.0,147412.0
C1393,C586,auth,NTLM,Network,LogOn,Success,147352.0,4,147352.0,147391.0
C14366,C586,auth,NTLM,Network,LogOn,Success,147352.0,6,147352.0,147391.0
C14458,C586,auth,NTLM,Network,LogOn,Success,147352.0,4,147352.0,147390.0
C7973,C586,auth,NTLM,Network,LogOn,Success,147352.0,4,147352.0,147392.0
C11751$@DOM1,C11751$@DOM1,auth,?,Network,LogOff,Success,147352.0,1,147352.0,
C12418,C625,auth,Kerberos,Network,LogOn,Success,147352.0,5,147352.0,147497.0
C12418$@DOM1,C12418$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147394.0
C12761,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C12761$@DOM1,C12761$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147355.0
C13736,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147446.0
C13736$@DOM1,C13736$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,6,147352.0,147446.0
C1393$@DOM1,C1393$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147398.0
C14366,C625,auth,Kerberos,Network,LogOn,Success,147352.0,5,147352.0,147391.0
C14366$@DOM1,C14366$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147394.0
C14458$@DOM1,C14458$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147390.0
C14880,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C14880$@DOM1,C14880$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147361.0
C17479,C625,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147403.0
C237,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147391.0
C237$@DOM1,C237$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147391.0
C2382$@DOM1,C2382$@DOM1,auth,?,Network,LogOff,Success,147352.0,1,147352.0,
C2548,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C2548$@DOM1,C2548$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,5,147352.0,147494.0
C266,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,5,147352.0,147401.0
C266$@DOM1,C266$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,44,147352.0,147429.0
C2866,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147390.0
C2866$@DOM1,C2866$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147390.0
C2918,C528,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C2918$@DOM1,C2918$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147364.0
C2938,C1640,auth,?,?,TGS,Success,147352.0,1,147352.0,
C2938$@DOM1,C2938$@DOM1,auth,?,?,TGS,Success,147352.0,6,147352.0,147449.0
C2938,C2938,auth,?,?,TGS,Success,147352.0,1,147352.0,
C2938,C457,auth,?,?,TGS,Success,147352.0,2,147352.0,147353.0
C2938,C612,auth,?,?,TGS,Success,147352.0,1,147352.0,
C2956,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147391.0
C3627,C467,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C3627$@DOM1,C3627$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147391.0
C3755,C612,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147380.0
C3755$@DOM1,C3755$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147387.0
C389,C625,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147390.0
C389$@DOM1,C389$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147395.0
C5035,C612,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147380.0
C5035$@DOM1,C5035$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147387.0
C5489,C1065,auth,?,?,TGS,Success,147352.0,3,147352.0,147390.0
C5489,C1640,auth,?,?,TGS,Success,147352.0,2,147352.0,147390.0
C5489,C528,auth,?,?,TGS,Success,147352.0,3,147352.0,147390.0
C5489,C5489,auth,?,?,TGT,Success,147352.0,3,147352.0,147391.0
C5489,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147390.0
C5489,C612,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147380.0
C5489,C625,auth,?,?,TGS,Success,147352.0,4,147352.0,147391.0
C5493,C5493,auth,?,Network,LogOff,Success,147352.0,4,147352.0,147352.0
C5850,C528,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C5850$@DOM1,C5850$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147367.0
C6423,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C6423$@DOM1,C6423$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147356.0
C6443,C612,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147380.0
C6443$@DOM1,C6443$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147386.0
C6501,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C768$@DOM1,C768$@DOM1,auth,?,Network,LogOff,Success,147352.0,18,147352.0,147443.0
C768,C586,auth,Kerberos,Network,LogOn,Success,147352.0,6,147352.0,147408.0
C7973$@DOM1,C7973$@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,3,147352.0,147392.0
C8754$@DOM1,C8754$@DOM1,auth,?,Network,LogOff,Success,147352.0,8,147352.0,147390.0
C8754,C625,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147390.0
C965$@DOM1,C965$@DOM1,auth,?,?,TGS,Success,147352.0,2,147352.0,147391.0
C988,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C1521,C994,auth,Negotiate,Unlock,LogOn,Success,147352.0,1,147352.0,
C994$@DOM1,U335@DOM1,auth,Negotiate,Unlock,LogOn,Success,147352.0,2,147352.0,147352.0
C994,C994,auth,Negotiate,Unlock,LogOn,Success,147352.0,7,147352.0,147391.0
C15108,C15108,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
LOCAL SERVICE@C15108,LOCAL SERVICE@C15108,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
LOCAL SERVICE@C3021,LOCAL SERVICE@C3021,auth,Negotiate,Service,LogOn,Success,147352.0,2,147352.0,147481.0
LOCAL SERVICE@C5493,LOCAL SERVICE@C5493,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
C4775,C4775,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
NETWORK SERVICE@C4775,NETWORK SERVICE@C4775,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
NETWORK SERVICE@C5493,NETWORK SERVICE@C5493,auth,Negotiate,Service,LogOn,Success,147352.0,1,147352.0,
C13358,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C6071,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147359.0
U228@DOM1,U228@DOM1,auth,?,Network,LogOff,Success,147352.0,1,147352.0,
U2931@DOM1,U2931@DOM1,auth,?,Network,LogOff,Success,147352.0,2,147352.0,147352.0
C7363,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
U335@DOM1,C994$@DOM1,auth,?,?,AuthMap,Success,147352.0,1,147352.0,
U335@DOM1,U335@DOM1,auth,?,?,TGS,Success,147352.0,7,147352.0,147479.0
U3455@?,U3455@?,auth,?,?,TGT,Fail,147352.0,7,147352.0,147455.0
C9195,C467,auth,NTLM,Network,LogOn,Success,147352.0,4,147352.0,147469.0
C9195,C528,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147439.0
C9195,C625,auth,NTLM,Network,LogOn,Success,147352.0,4,147352.0,147481.0
C9117,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C9668,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147421.0
U3721@DOM1,U3721@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,12,147352.0,147414.0
C145,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147391.0
U386@DOM1,U386@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147392.0
C10916,C586,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147389.0
U4379@DOM1,U4379@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,6,147352.0,147505.0
C11549,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
U4714@DOM1,U4714@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,4,147352.0,147399.0
C728,C1003,auth,NTLM,Network,LogOn,Success,147352.0,1,147352.0,
C12367,C423,auth,Kerberos,Network,LogOn,Success,147352.0,6,147352.0,147370.0
U5148@DOM1,U5148@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,11,147352.0,147370.0
C13298,C528,auth,Kerberos,Network,LogOn,Success,147352.0,5,147352.0,147391.0
U5709@DOM1,U5709@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,32,147352.0,147457.0
U6267@DOM1,U6267@DOM1,auth,?,?,TGS,Success,147352.0,8,147352.0,147391.0
C14346,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147358.0
U6331@DOM1,U6331@DOM1,auth,Kerberos,Network,LogOn,Success,147352.0,19,147352.0,147466.0
C16545,C625,auth,?,?,TGS,Success,147352.0,4,147352.0,147391.0
C16871,C2106,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C16878,C1065,auth,Kerberos,Network,LogOn,Success,147352.0,1,147352.0,
C16878,C625,auth,Kerberos,Network,LogOn,Success,147352.0,2,147352.0,147391.0
C10225,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C10225$@DOM1,C10225$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147355.0
C10605,C1065,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C10605$@DOM1,C10605$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147365.0
C1064,C529,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147406.0
C1064$@DOM1,C1064$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147416.0
C10688,C2106,auth,NTLM,Network,LogOn,Success,147353.0,2,147353.0,147353.0
C1097,C467,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147379.0
C1097$@DOM1,C1097$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147396.0
C1130,C529,auth,NTLM,Network,LogOn,Success,147353.0,4,147353.0,147418.0
C12166,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C12558$@DOM1,C12558$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,8,147353.0,147499.0
C1261,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C1319$@DOM1,C1319$@DOM1,auth,?,Network,LogOff,Success,147353.0,6,147353.0,147496.0
C13910,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C1487$@DOM1,C1487$@DOM1,auth,?,?,TGS,Success,147353.0,28,147353.0,147501.0
C1560,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C1560$@DOM1,C1560$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147356.0
C1618,C529,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147406.0
C16316,C16316,auth,?,?,TGT,Success,147353.0,1,147353.0,
C16316,TGT,auth,?,?,TGS,Success,147353.0,1,147353.0,
C223,C529,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147406.0
C223$@DOM1,C223$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147413.0
C2424,C612,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147381.0
C2424$@DOM1,C2424$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147387.0
C249,C249,auth,?,?,TGS,Success,147353.0,3,147353.0,147354.0
C249$@DOM1,C249$@DOM1,auth,?,?,TGS,Success,147353.0,28,147353.0,147499.0
C249,C457,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147355.0
C249,C529,auth,Kerberos,Network,LogOn,Success,147353.0,7,147353.0,147489.0
C249,TGT,auth,?,?,TGS,Success,147353.0,1,147353.0,
C27192,C528,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147449.0
C2700$@DOM1,C2700$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147460.0
C336,C467,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147380.0
C336$@DOM1,C336$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,3,147353.0,147380.0
C3450,TGT,auth,?,?,TGS,Success,147353.0,1,147353.0,
C3659,C3659,auth,Negotiate,Service,LogOn,Success,147353.0,1,147353.0,
C3659$@DOM1,SYSTEM@C3659,auth,Negotiate,Service,LogOn,Success,147353.0,1,147353.0,
C4305,C528,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147449.0
C4305$@DOM1,C4305$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147460.0
C486,C612,auth,Kerberos,Network,LogOn,Success,147353.0,5,147353.0,147435.0
C5037,C467,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147379.0
C5037$@DOM1,C5037$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,3,147353.0,147379.0
C553,C1065,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C553,C457,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147502.0
C7527$@DOM1,C7527$@DOM1,auth,?,Network,LogOff,Success,147353.0,5,147353.0,147392.0
C7527,C528,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147354.0
C7726,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C8023,C612,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147381.0
C8023$@DOM1,C8023$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147388.0
C866,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C866$@DOM1,C866$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147355.0
C9631$@DOM1,C9631$@DOM1,auth,?,Network,LogOff,Success,147353.0,3,147353.0,147449.0
C977,C529,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147406.0
C977$@DOM1,C977$@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147413.0
C11157,C11157,auth,Negotiate,Service,LogOn,Success,147353.0,2,147353.0,147474.0
LOCAL SERVICE@C11157,LOCAL SERVICE@C11157,auth,Negotiate,Service,LogOn,Success,147353.0,2,147353.0,147474.0
C378,C457,auth,?,?,TGS,Success,147353.0,2,147353.0,147353.0
C11733,C1065,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
U2150@DOM1,U2150@DOM1,auth,?,Network,LogOff,Success,147353.0,6,147353.0,147408.0
C6489,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
U2509@DOM1,U2509@DOM1,auth,?,Network,LogOff,Success,147353.0,3,147353.0,147368.0
C6981,C1065,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147368.0
C156,C529,auth,Kerberos,Network,LogOn,Success,147353.0,3,147353.0,147406.0
C8685,C2327,auth,?,?,TGS,Success,147353.0,1,147353.0,
U3266@DOM1,U3266@DOM1,auth,?,?,TGS,Success,147353.0,1,147353.0,
C9668,C529,auth,Kerberos,Network,LogOn,Success,147353.0,4,147353.0,147455.0
C10261,C528,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
U4146@DOM1,U4146@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147353.0
C12412,C457,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
U5249@DOM1,U5249@DOM1,auth,Kerberos,Network,LogOn,Success,147353.0,2,147353.0,147353.0
C3568,C2106,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C2892,C2892,auth,?,Network,LogOff,Success,147353.0,6,147353.0,147473.0
U7008@DOM1,U7008@DOM1,auth,?,Network,LogOff,Success,147353.0,18,147353.0,147435.0
C66,C1065,auth,Kerberos,Network,LogOn,Success,147353.0,1,147353.0,
C11736,C586,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C1971,C586,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C6546,C586,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C933,C586,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C10912,C586,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C10912$@DOM1,C10912$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,3,147354.0,147401.0
C11362,C612,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147381.0
C11362$@DOM1,C11362$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,4,147354.0,147390.0
C11736$@DOM1,C11736$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147368.0
C11885,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C11952,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C11952$@DOM1,C11952$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147357.0
C12773,C528,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C12773$@DOM1,C12773$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147369.0
C13003$@DOM1,C13003$@DOM1,auth,?,Network,LogOff,Success,147354.0,1,147354.0,
C13746,C529,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147407.0
C13746$@DOM1,C13746$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,15,147354.0,147416.0
C14447,C467,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147380.0
C14447$@DOM1,C14447$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,4,147354.0,147393.0
C1567,C528,auth,Kerberos,Network,LogOn,Success,147354.0,8,147354.0,147488.0
C15895$@DOM1,SYSTEM@C15895,auth,Negotiate,Service,LogOn,Success,147354.0,1,147354.0,
C1951,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C1951$@DOM1,C1951$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147357.0
C1971$@DOM1,C1971$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,5,147354.0,147437.0
C2293,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C2293$@DOM1,C2293$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147358.0
C1798,C249,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C249,C528,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C3856,C612,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147381.0
C3855$@DOM1,C3855$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147381.0
C486,C625,auth,Kerberos,Network,LogOn,Success,147354.0,4,147354.0,147478.0
C6175,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C6175$@DOM1,C6175$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147357.0
C6546$@DOM1,C6546$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,3,147354.0,147398.0
C66,C612,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147381.0
C66$@DOM1,C66$@DOM1,auth,NTLM,Network,LogOn,Success,147354.0,4,147354.0,147387.0
C6707$@DOM1,C6707$@DOM1,auth,?,Network,LogOff,Success,147354.0,4,147354.0,147507.0
C6707,C528,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C7711,C2106,auth,Kerberos,Network,LogOn,Success,147354.0,1,147354.0,
C7711$@DOM1,C7711$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147357.0
C8069,C801,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147354.0
C8069$@DOM1,C8069$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,2,147354.0,147366.0
C933$@DOM1,C933$@DOM1,auth,Kerberos,Network,LogOn,Success,147354.0,5,147354.0,147437.0
C9842,C528,auth,NTLM,Network,LogOn,Success,147354.0,1,147354.0,
C9842$@DOM1,C9842$@DOM1,auth,NTLM,Network,LogOn,Success,147354.0,2,147354.0,147364.0
